10623	78379	82216	54028	79603
88762	6719	32696	43066	17797
40506	25035	81400	38729	58037
77522	89682	82597	33019	89387
71504	83878	42896	2430	22177
86555	25352	93879	61510	17370
31193	56606	52062	8880	17320
69339	13064	15800	43488	12282
14871	54838	87432	56101	83883
83178	32955	36254	40706	69526
32522	58020	86816	59792	89015
79501	56868	64251	80332	88406
917	68339	60371	32228	83401
46705	36454	45124	95841	18323
99959	36683	64296	77520	46309
63950	4313	25636	96348	74182
84739	80876	36696	51011	65350
45755	72349	73841	4268	50194
10417	52960	51995	9316	62664
48331	80898	28307	27415	52519
43706	79395	82447	30818	46068
38361	41490	8784	19166	86487
24873	56729	12404	29877	47962
30956	31070	62457	39769	63272
63245	3697	45572	10482	20836
54853	22548	79045	70065	11211
29516	82311	81981	73954	12461
49468	86191	89029	26683	8535
59168	44543	23646	35629	84386
57086	84604	56177	59973	65971
17565	40345	54750	401	5571
86751	25265	28750	49020	76184
25781	87830	62760	35918	21603
50220	35010	66485	58281	95816
88069	45440	94813	42801	31139
41550	19936	34136	15759	66338
10704	24875	61255	16231	4297
64767	15654	64573	19568	16005
44708	24580	96606	1303	41612
32406	69426	11454	67150	48848
33300	94394	96317	38754	13464
35113	68297	55780	54682	35052
16521	15511	49284	90516	72825
51040	24575	43040	62971	89432
6639	56140	6596	45805	49462
48984	22156	73182	16963	28463
49764	62566	67944	49145	78334
35322	83019	91001	71217	28346
6320	57548	10543	22680	94453
53175	27611	9152	10398	26781
32092	11747	25083	88166	83127
55027	62346	70822	79736	19478
54927	67256	11754	36718	91178
59155	1892	8067	39406	7597
40914	74648	19792	96390	70670
95285	95217	59873	25122	88073
17242	96985	34691	75482	70389
15212	82519	44741	84690	2234
93809	89633	76452	16484	50903
39576	28301	35264	72685	49507
41460	65188	53446	68415	98971
62918	81880	60748	75117	29211
41865	9207	21880	63246	24164
15291	58863	70526	70535	98313
